Date,District,Warehouse_Name,Percent_of_Crime_Solved,Number_of_Lights
2022-05-22,Невский,Колбасовы,80.29933996,868
2022-05-22,Невский,Молочковы,81.45333172,674
2022-05-22,Невский,Мятновы,85.70280724,895
2022-05-22,Невский,Сметанинковы,86.624298,713
2022-05-21,Мышеостровский,Колбасовы,86.89434302,826
2022-05-21,Мышеостровский,Молочковы,86.89434302,889
2022-05-21,Мышеостровский,Мятновы,86.89434302,646
2022-05-21,Мышеостровский,Сметанинковы,86.89434302,964
2022-05-21,Краснокотейский,Колбасовы,86.89434302,918
2022-05-21,Краснокотейский,Молочковы,86.89434302,797
2022-05-21,Краснокотейский,Мятновы,86.89434302,911
2022-05-21,Краснокотейский,Сметанинковы,86.89434302,955
2022-05-21,Мышесельский,Колбасовы,86.89434302,687
2022-05-21,Мышесельский,Молочковы,86.89434302,444
2022-05-21,Мышесельский,Мятновы,86.89434302,657
2022-05-21,Мышесельский,Сметанинковы,86.89434302,922
2022-05-21,Петрокотский,Колбасовы,86.89434302,659
2022-05-21,Петрокотский,Молочковы,86.89434302,852
2022-05-21,Петрокотский,Мятновы,86.89434302,806
2022-05-21,Петрокотский,Сметанинковы,86.89434302,905
2022-05-21,Приморский,Колбасовы,86.89434302,746
2022-05-21,Приморский,Молочковы,86.89434302,788
2022-05-21,Приморский,Мятновы,86.89434302,871
2022-05-21,Приморский,Сметанинковы,86.89434302,1015
2022-05-21,Невский,Колбасовы,86.89434302,685
2022-05-21,Невский,Молочковы,86.89434302,673
2022-05-21,Невский,Мятновы,86.89434302,977
2022-05-21,Невский,Сметанинковы,86.89434302,935
2022-05-20,Мышеостровский,Колбасовы,54.85245164,759
2022-05-20,Мышеостровский,Молочковы,52.94584009,586
2022-05-20,Мышеостровский,Мятновы,52.21116702,582
2022-05-20,Мышеостровский,Сметанинковы,50.6422267,370
2022-05-20,Краснокотейский,Колбасовы,56.6497578,494
2022-05-20,Краснокотейский,Молочковы,56.65547314,622
2022-05-20,Краснокотейский,Мятновы,57.05819213,677
2022-05-20,Краснокотейский,Сметанинковы,55.61374369,527
2022-05-20,Мышесельский,Колбасовы,58.10680477,603
2022-05-20,Мышесельский,Молочковы,53.176575,433
2022-05-20,Мышесельский,Мятновы,57.46410855,345
2022-05-20,Мышесельский,Сметанинковы,51.4401964,453
2022-05-20,Петрокотский,Колбасовы,55.83574435,525
2022-05-20,Петрокотский,Молочковы,59.62632006,746
2022-05-20,Петрокотский,Мятновы,57.44899632,473
2022-05-20,Петрокотский,Сметанинковы,57.79603385,543
2022-05-20,Приморский,Колбасовы,53.151289,642
2022-05-20,Приморский,Молочковы,50.11582946,507
2022-05-20,Приморский,Мятновы,55.98180124,303
2022-05-20,Приморский,Сметанинковы,57.35937784,499
2022-05-20,Невский,Колбасовы,58.60474127,623
2022-05-20,Невский,Молочковы,53.63737858,423
2022-05-20,Невский,Мятновы,53.29072987,479
2022-05-20,Невский,Сметанинковы,56.54808033,450
2022-05-19,Мышеостровский,Колбасовы,63.44920183,696
2022-05-19,Мышеостровский,Молочковы,57.94746366,745
2022-05-19,Мышеостровский,Мятновы,57.00829379,857
2022-05-19,Мышеостровский,Сметанинковы,61.26217191,583
2022-05-19,Краснокотейский,Колбасовы,62.65224499,452
2022-05-19,Краснокотейский,Молочковы,61.77372526,421
2022-05-19,Краснокотейский,Мятновы,58.06830141,510
2022-05-19,Краснокотейский,Сметанинковы,61.74083765,705
2022-05-19,Мышесельский,Колбасовы,58.00402605,525
2022-05-19,Мышесельский,Молочковы,62.61747903,577
2022-05-19,Мышесельский,Мятновы,61.18552911,511
2022-05-19,Мышесельский,Сметанинковы,65.08935758,407
2022-05-19,Петрокотский,Колбасовы,61.71436052,726
2022-05-19,Петрокотский,Молочковы,63.17828217,493
2022-05-19,Петрокотский,Мятновы,60.73991576,650
2022-05-19,Петрокотский,Сметанинковы,61.76898161,518
2022-05-19,Приморский,Колбасовы,57.88031509,693
2022-05-19,Приморский,Молочковы,65.29222521,547
2022-05-19,Приморский,Мятновы,65.14591462,630
2022-05-19,Приморский,Сметанинковы,63.11176056,608
2022-05-19,Невский,Колбасовы,57.58914052,531
2022-05-19,Невский,Молочковы,61.20291028,772
2022-05-19,Невский,Мятновы,66.06505993,561
2022-05-19,Невский,Сметанинковы,60.84694068,440
2022-05-18,Мышеостровский,Колбасовы,57.73933623,638
2022-05-18,Мышеостровский,Молочковы,60.52395867,596
2022-05-18,Мышеостровский,Мятновы,59.68296738,633
2022-05-18,Мышеостровский,Сметанинковы,54.50852868,596
2022-05-18,Краснокотейский,Колбасовы,56.71532339,615
2022-05-18,Краснокотейский,Молочковы,55.45390145,558
2022-05-18,Краснокотейский,Мятновы,58.54998332,488
2022-05-18,Краснокотейский,Сметанинковы,62.37507697,640
2022-05-18,Мышесельский,Колбасовы,62.02847395,420
2022-05-18,Мышесельский,Молочковы,62.42718972,523
2022-05-18,Мышесельский,Мятновы,63.09021274,649
2022-05-18,Мышесельский,Сметанинковы,55.78422083,521
2022-05-18,Петрокотский,Колбасовы,61.60934159,738
2022-05-18,Петрокотский,Молочковы,57.77899761,535
2022-05-18,Петрокотский,Мятновы,61.10640964,491
2022-05-18,Петрокотский,Сметанинковы,62.79048147,640
2022-05-18,Приморский,Колбасовы,57.38837525,559
2022-05-18,Приморский,Молочковы,54.17100657,742
2022-05-18,Приморский,Мятновы,55.41136651,511
2022-05-18,Приморский,Сметанинковы,60.44049954,656
2022-05-18,Невский,Колбасовы,56.75124234,610
2022-05-18,Невский,Молочковы,54.10329401,636
2022-05-18,Невский,Мятновы,54.2606289,504
2022-05-18,Невский,Сметанинковы,57.37356485,352
2022-05-17,Мышеостровский,Колбасовы,76.75400718,1259
2022-05-17,Мышеостровский,Молочковы,72.36981661,675
2022-05-17,Мышеостровский,Мятновы,67.32185036,559
2022-05-17,Мышеостровский,Сметанинковы,70.72634156,770
2022-05-17,Краснокотейский,Колбасовы,69.50306396,360
2022-05-17,Краснокотейский,Молочковы,72.15023793,710
2022-05-17,Краснокотейский,Мятновы,74.42075903,625
2022-05-17,Краснокотейский,Сметанинковы,74.4065028,760
2022-05-17,Мышесельский,Колбасовы,67.13345999,686
2022-05-17,Мышесельский,Молочковы,76.6735049,726
2022-05-17,Мышесельский,Мятновы,67.14011141,735
2022-05-17,Мышесельский,Сметанинковы,71.43274397,955
2022-05-17,Петрокотский,Колбасовы,76.58081664,674
2022-05-17,Петрокотский,Молочковы,76.41536109,783
2022-05-17,Петрокотский,Мятновы,74.29810614,727
2022-05-17,Петрокотский,Сметанинковы,76.23972752,742
2022-05-17,Приморский,Колбасовы,74.91541299,622
2022-05-17,Приморский,Молочковы,69.38358014,719
2022-05-17,Приморский,Мятновы,67.92074478,535
2022-05-17,Приморский,Сметанинковы,72.8823091,995
2022-05-17,Невский,Колбасовы,69.17851686,613
2022-05-17,Невский,Молочковы,67.86879901,657
2022-05-17,Невский,Мятновы,71.80398843,940
2022-05-17,Невский,Сметанинковы,70.38112675,665
2022-05-16,Мышеостровский,Колбасовы,67.79849839,534
2022-05-16,Мышеостровский,Молочковы,70.2431736,778
2022-05-16,Мышеостровский,Мятновы,70.24351875,620
2022-05-16,Мышеостровский,Сметанинковы,69.6088272,744
2022-05-16,Краснокотейский,Колбасовы,70.00752521,616
2022-05-16,Краснокотейский,Молочковы,68.38713248,834
2022-05-16,Краснокотейский,Мятновы,64.61631283,619
2022-05-16,Краснокотейский,Сметанинковы,67.74372287,587
2022-05-16,Мышесельский,Колбасовы,65.10609601,795
2022-05-16,Мышесельский,Молочковы,65.33779777,834
2022-05-16,Мышесельский,Мятновы,67.79527649,605
2022-05-16,Мышесельский,Сметанинковы,71.31695683,801
2022-05-16,Петрокотский,Колбасовы,70.28315274,808
2022-05-16,Петрокотский,Молочковы,68.56871074,697
2022-05-16,Петрокотский,Мятновы,69.205902,829
2022-05-16,Петрокотский,Сметанинковы,71.36212163,670
2022-05-16,Приморский,Колбасовы,71.0522767,578
2022-05-16,Приморский,Молочковы,68.3190573,689
2022-05-16,Приморский,Мятновы,64.84691219,895
2022-05-16,Приморский,Сметанинковы,67.91658463,701
2022-05-16,Невский,Колбасовы,62.80159245,538
2022-05-16,Невский,Молочковы,68.93297979,616
2022-05-16,Невский,Мятновы,71.24488772,841
2022-05-16,Невский,Сметанинковы,70.86714155,681
2022-05-15,Мышеостровский,Колбасовы,85.81154808,835
2022-05-15,Мышеостровский,Молочковы,89.66947796,882
2022-05-15,Мышеостровский,Мятновы,91.3198871,1103
2022-05-15,Мышеостровский,Сметанинковы,85.03726873,946
2022-05-15,Краснокотейский,Колбасовы,88.38160967,933
2022-05-15,Краснокотейский,Молочковы,88.90259926,961
2022-05-15,Краснокотейский,Мятновы,86.55027335,835
2022-05-15,Краснокотейский,Сметанинковы,92.98259622,1053
2022-05-15,Мышесельский,Колбасовы,88.88606744,871
2022-05-15,Мышесельский,Молочковы,93.79802765,856
2022-05-15,Мышесельский,Мятновы,86.76743829,1069
2022-05-15,Мышесельский,Сметанинковы,84.8324228,616
2022-05-15,Петрокотский,Колбасовы,92.42564908,746
2022-05-15,Петрокотский,Молочковы,88.34313126,503
2022-05-15,Петрокотский,Мятновы,93.11543319,852
2022-05-15,Петрокотский,Сметанинковы,93.74346502,983
2022-05-15,Приморский,Колбасовы,87.53078313,634
2022-05-15,Приморский,Молочковы,88.93541682,898
2022-05-15,Приморский,Мятновы,90.1538538,873
2022-05-15,Приморский,Сметанинковы,91.92581501,869
2022-05-15,Невский,Колбасовы,92.88629274,935
2022-05-15,Невский,Молочковы,84.07899124,742
2022-05-15,Невский,Мятновы,88.59860893,605
2022-05-15,Невский,Сметанинковы,87.6959606,690
2022-05-14,Мышеостровский,Колбасовы,70.57624085,531
2022-05-14,Мышеостровский,Молочковы,75.5350845,964
2022-05-14,Мышеостровский,Мятновы,72.05886715,812
2022-05-14,Мышеостровский,Сметанинковы,66.95951,552
2022-05-14,Краснокотейский,Колбасовы,67.20431756,745
2022-05-14,Краснокотейский,Молочковы,66.83427463,487
2022-05-14,Краснокотейский,Мятновы,73.11441226,806
2022-05-14,Краснокотейский,Сметанинковы,67.36982077,682
2022-05-14,Мышесельский,Колбасовы,66.58623023,653
2022-05-14,Мышесельский,Молочковы,71.09236891,651
2022-05-14,Мышесельский,Мятновы,71.32832637,752
2022-05-14,Мышесельский,Сметанинковы,74.00271347,662
2022-05-14,Петрокотский,Колбасовы,73.8589087,711
2022-05-14,Петрокотский,Молочковы,66.98143773,652
2022-05-14,Петрокотский,Мятновы,67.26876585,505
2022-05-14,Петрокотский,Сметанинковы,72.80889722,1033
2022-05-14,Приморский,Колбасовы,67.82042074,720
2022-05-14,Приморский,Молочковы,75.55097564,910
2022-05-14,Приморский,Мятновы,74.58774058,959
2022-05-14,Приморский,Сметанинковы,67.21628132,632
2022-05-14,Невский,Колбасовы,70.09764643,772
2022-05-14,Невский,Молочковы,68.24718169,673
2022-05-14,Невский,Мятновы,74.74435247,983
2022-05-14,Невский,Сметанинковы,72.66989344,772
2022-05-13,Мышеостровский,Колбасовы,77.11689318,803
2022-05-13,Мышеостровский,Молочковы,80.90890423,769
2022-05-13,Мышеостровский,Мятновы,75.65665177,726
2022-05-13,Мышеостровский,Сметанинковы,78.13145813,793
2022-05-13,Краснокотейский,Колбасовы,72.36015642,795
2022-05-13,Краснокотейский,Молочковы,71.59222698,769
2022-05-13,Краснокотейский,Мятновы,74.52990139,768
2022-05-13,Краснокотейский,Сметанинковы,72.56199299,597
2022-05-13,Мышесельский,Колбасовы,74.19488861,822
2022-05-13,Мышесельский,Молочковы,77.84506216,676
2022-05-13,Мышесельский,Мятновы,74.83767203,656
2022-05-13,Мышесельский,Сметанинковы,79.33078508,1053
2022-05-13,Петрокотский,Колбасовы,72.96549088,839
2022-05-13,Петрокотский,Молочковы,77.50840122,725
2022-05-13,Петрокотский,Мятновы,79.11784592,948
2022-05-13,Петрокотский,Сметанинковы,80.54931014,900
2022-05-13,Приморский,Колбасовы,78.50040489,731
2022-05-13,Приморский,Молочковы,80.45524544,736
2022-05-13,Приморский,Мятновы,77.53058907,881
2022-05-13,Приморский,Сметанинковы,75.14110546,827
2022-05-13,Невский,Колбасовы,78.29396118,871
2022-05-13,Невский,Молочковы,75.06516995,767
2022-05-13,Невский,Мятновы,79.48944133,841
2022-05-13,Невский,Сметанинковы,75.98201624,608
2022-05-12,Мышеостровский,Колбасовы,63.70436972,830
2022-05-12,Мышеостровский,Молочковы,66.4766886,800
2022-05-12,Мышеостровский,Мятновы,64.02904974,701
2022-05-12,Мышеостровский,Сметанинковы,66.81388914,790
2022-05-12,Краснокотейский,Колбасовы,60.24406951,558
2022-05-12,Краснокотейский,Молочковы,63.48862531,644
2022-05-12,Краснокотейский,Мятновы,63.13109099,620
2022-05-12,Краснокотейский,Сметанинковы,60.55771182,513
2022-05-12,Мышесельский,Колбасовы,62.67641777,623
2022-05-12,Мышесельский,Молочковы,63.19152419,787
2022-05-12,Мышесельский,Мятновы,61.04356293,443
2022-05-12,Мышесельский,Сметанинковы,61.29373626,661
2022-05-12,Петрокотский,Колбасовы,69.39363652,397
2022-05-12,Петрокотский,Молочковы,63.81883694,602
2022-05-12,Петрокотский,Мятновы,66.32489513,713
2022-05-12,Петрокотский,Сметанинковы,68.65373503,906
2022-05-12,Приморский,Колбасовы,61.52933357,709
2022-05-12,Приморский,Молочковы,66.4092458,378
2022-05-12,Приморский,Мятновы,66.83067862,600
2022-05-12,Приморский,Сметанинковы,64.35865339,801
2022-05-12,Невский,Колбасовы,64.31813203,731
2022-05-12,Невский,Молочковы,62.33698488,767
2022-05-12,Невский,Мятновы,67.53950545,491
2022-05-12,Невский,Сметанинковы,60.45150478,732
2022-05-11,Мышеостровский,Колбасовы,56.98106053,496
2022-05-11,Мышеостровский,Молочковы,56.05106791,576
2022-05-11,Мышеостровский,Мятновы,61.2062538,745
2022-05-11,Мышеостровский,Сметанинковы,56.63447867,396
2022-05-11,Краснокотейский,Колбасовы,64.34088959,636
2022-05-11,Краснокотейский,Молочковы,60.77888069,445
2022-05-11,Краснокотейский,Мятновы,64.56805749,691
2022-05-11,Краснокотейский,Сметанинковы,60.47180687,617
2022-05-11,Мышесельский,Колбасовы,55.6760676,687
2022-05-11,Мышесельский,Молочковы,58.78051503,637
2022-05-11,Мышесельский,Мятновы,56.08348986,702
2022-05-11,Мышесельский,Сметанинковы,63.63158356,709
2022-05-11,Петрокотский,Колбасовы,57.83429255,499
2022-05-11,Петрокотский,Молочковы,61.47502683,545
2022-05-11,Петрокотский,Мятновы,59.44276944,775
2022-05-11,Петрокотский,Сметанинковы,62.17432185,517
2022-05-11,Приморский,Колбасовы,58.20850502,583
2022-05-11,Приморский,Молочковы,58.50925608,666
2022-05-11,Приморский,Мятновы,63.04723509,384
2022-05-11,Приморский,Сметанинковы,60.44089675,324
2022-05-11,Невский,Колбасовы,61.61505902,707
2022-05-11,Невский,Молочковы,57.85759316,428
2022-05-11,Невский,Мятновы,62.88610631,702
2022-05-11,Невский,Сметанинковы,55.95066007,556
2022-05-10,Мышеостровский,Колбасовы,73.41779197,936
2022-05-10,Мышеостровский,Молочковы,64.47900491,739
2022-05-10,Мышеостровский,Мятновы,66.91530354,604
2022-05-10,Мышеостровский,Сметанинковы,71.37778924,891
2022-05-10,Краснокотейский,Колбасовы,74.30848102,924
2022-05-10,Краснокотейский,Молочковы,67.56741708,682
2022-05-10,Краснокотейский,Мятновы,69.25439712,774
2022-05-10,Краснокотейский,Сметанинковы,72.85604233,662
2022-05-10,Мышесельский,Колбасовы,65.95155431,436
2022-05-10,Мышесельский,Молочковы,72.33861945,735
2022-05-10,Мышесельский,Мятновы,74.07600773,748
2022-05-10,Мышесельский,Сметанинковы,72.97727668,1046
2022-05-10,Петрокотский,Колбасовы,72.62348493,703
2022-05-10,Петрокотский,Молочковы,72.5355677,807
2022-05-10,Петрокотский,Мятновы,74.11291754,837
2022-05-10,Петрокотский,Сметанинковы,71.00204049,714
2022-05-10,Приморский,Колбасовы,70.77468598,564
2022-05-10,Приморский,Молочковы,73.99544086,617
2022-05-10,Приморский,Мятновы,66.31631107,679
2022-05-10,Приморский,Сметанинковы,72.89110249,787
2022-05-10,Невский,Колбасовы,72.13955926,653
2022-05-10,Невский,Молочковы,69.31460208,329
2022-05-10,Невский,Мятновы,69.23433331,754
2022-05-10,Невский,Сметанинковы,68.99515366,841
2022-05-09,Мышеостровский,Колбасовы,70.18608846,679
2022-05-09,Мышеостровский,Молочковы,70.53115073,669
2022-05-09,Мышеостровский,Мятновы,68.09054173,563
2022-05-09,Мышеостровский,Сметанинковы,69.93013837,554
2022-05-09,Краснокотейский,Колбасовы,71.02061904,880
2022-05-09,Краснокотейский,Молочковы,69.46662943,835
2022-05-09,Краснокотейский,Мятновы,71.43995895,760
2022-05-09,Краснокотейский,Сметанинковы,66.89324681,401
2022-05-09,Мышесельский,Колбасовы,61.62483505,635
2022-05-09,Мышесельский,Молочковы,67.99392239,903
2022-05-09,Мышесельский,Мятновы,70.33088577,607
2022-05-09,Мышесельский,Сметанинковы,70.10051713,697
2022-05-09,Петрокотский,Колбасовы,68.11977682,577
2022-05-09,Петрокотский,Молочковы,70.30369132,829
2022-05-09,Петрокотский,Мятновы,64.50915386,331
2022-05-09,Петрокотский,Сметанинковы,62.80802267,704
2022-05-09,Приморский,Колбасовы,66.28873191,659
2022-05-09,Приморский,Молочковы,71.2270757,522
2022-05-09,Приморский,Мятновы,64.92683881,546
2022-05-09,Приморский,Сметанинковы,67.31425791,593
2022-05-09,Невский,Колбасовы,69.09753698,900
2022-05-09,Невский,Молочковы,71.46260498,790
2022-05-09,Невский,Мятновы,65.68294191,559
2022-05-09,Невский,Сметанинковы,62.36915184,764
2022-05-08,Мышеостровский,Колбасовы,61.60715054,744
2022-05-08,Мышеостровский,Молочковы,62.86249778,586
2022-05-08,Мышеостровский,Мятновы,63.75987662,332
2022-05-08,Мышеостровский,Сметанинковы,64.3707548,520
2022-05-08,Краснокотейский,Колбасовы,66.58021704,593
2022-05-08,Краснокотейский,Молочковы,63.19818475,570
2022-05-08,Краснокотейский,Мятновы,65.01674201,690
2022-05-08,Краснокотейский,Сметанинковы,63.27164262,656
2022-05-08,Мышесельский,Колбасовы,57.15794426,670
2022-05-08,Мышесельский,Молочковы,57.63987654,631
2022-05-08,Мышесельский,Мятновы,63.88187554,723
2022-05-08,Мышесельский,Сметанинковы,66.18216411,671
2022-05-08,Петрокотский,Колбасовы,58.13233017,719
2022-05-08,Петрокотский,Молочковы,57.63472188,793
2022-05-08,Петрокотский,Мятновы,63.13502036,590
2022-05-08,Петрокотский,Сметанинковы,64.50803272,769
2022-05-08,Приморский,Колбасовы,58.44185552,560
2022-05-08,Приморский,Молочковы,63.78806196,607
2022-05-08,Приморский,Мятновы,60.12140148,343
2022-05-08,Приморский,Сметанинковы,59.28822872,636
2022-05-08,Невский,Колбасовы,58.38224219,567
2022-05-08,Невский,Молочковы,61.00530455,650
2022-05-08,Невский,Мятновы,66.3161452,650
2022-05-08,Невский,Сметанинковы,64.17992284,441
2022-05-07,Мышеостровский,Колбасовы,60.19079752,601
2022-05-07,Мышеостровский,Молочковы,58.53370631,586
2022-05-07,Мышеостровский,Мятновы,56.98549399,773
2022-05-07,Мышеостровский,Сметанинковы,57.87620562,813
2022-05-07,Краснокотейский,Колбасовы,65.39207494,820
2022-05-07,Краснокотейский,Молочковы,65.2020276,742
2022-05-07,Краснокотейский,Мятновы,59.63959676,761
2022-05-07,Краснокотейский,Сметанинковы,58.6010795,663
2022-05-07,Мышесельский,Колбасовы,58.33179289,448
2022-05-07,Мышесельский,Молочковы,62.46069325,735
2022-05-07,Мышесельский,Мятновы,62.33258297,688
2022-05-07,Мышесельский,Сметанинковы,64.78336368,473
2022-05-07,Петрокотский,Колбасовы,58.51810923,557
2022-05-07,Петрокотский,Молочковы,60.07264806,646
2022-05-07,Петрокотский,Мятновы,62.34400207,556
2022-05-07,Петрокотский,Сметанинковы,64.54187235,625
2022-05-07,Приморский,Колбасовы,64.53332238,660
2022-05-07,Приморский,Молочковы,58.63416002,528
2022-05-07,Приморский,Мятновы,59.76794358,568
2022-05-07,Приморский,Сметанинковы,62.01817271,654
2022-05-07,Невский,Колбасовы,62.7014456,475
2022-05-07,Невский,Молочковы,66.40566837,479
2022-05-07,Невский,Мятновы,57.06227222,679
2022-05-07,Невский,Сметанинковы,64.80528469,540
2022-05-06,Мышеостровский,Колбасовы,82.21866811,426
2022-05-06,Мышеостровский,Молочковы,82.2888302,623
2022-05-06,Мышеостровский,Мятновы,77.94053417,1014
2022-05-06,Мышеостровский,Сметанинковы,83.65539804,1085
2022-05-06,Краснокотейский,Колбасовы,77.76604556,718
2022-05-06,Краснокотейский,Молочковы,83.89764562,706
2022-05-06,Краснокотейский,Мятновы,78.49621933,873
2022-05-06,Краснокотейский,Сметанинковы,79.84122941,476
2022-05-06,Мышесельский,Колбасовы,78.48866642,738
2022-05-06,Мышесельский,Молочковы,83.58818984,983
2022-05-06,Мышесельский,Мятновы,74.65026241,686
2022-05-06,Мышесельский,Сметанинковы,80.36156168,848
2022-05-06,Петрокотский,Колбасовы,74.75732348,706
2022-05-06,Петрокотский,Молочковы,79.44151721,944
2022-05-06,Петрокотский,Мятновы,80.77064278,419
2022-05-06,Петрокотский,Сметанинковы,77.3308135,646
2022-05-06,Приморский,Колбасовы,78.48408745,556
2022-05-06,Приморский,Молочковы,75.0727799,684
2022-05-06,Приморский,Мятновы,83.64102149,1211
2022-05-06,Приморский,Сметанинковы,81.44446391,886
2022-05-06,Невский,Колбасовы,83.66343826,810
2022-05-06,Невский,Молочковы,82.30126049,878
2022-05-06,Невский,Мятновы,77.49658373,526
2022-05-06,Невский,Сметанинковы,82.26770466,673
2022-05-05,Мышеостровский,Колбасовы,1.686968341,640
2022-05-05,Мышеостровский,Молочковы,1.686968341,778
2022-05-05,Мышеостровский,Мятновы,1.686968341,636
2022-05-05,Мышеостровский,Сметанинковы,1.686968341,778
2022-05-05,Краснокотейский,Колбасовы,1.686968341,610
2022-05-05,Краснокотейский,Молочковы,1.686968341,683
2022-05-05,Краснокотейский,Мятновы,1.686968341,1299
2022-05-05,Краснокотейский,Сметанинковы,1.686968341,1105
2022-05-05,Мышесельский,Колбасовы,1.686968341,903
2022-05-05,Мышесельский,Молочковы,1.686968341,980
2022-05-05,Мышесельский,Мятновы,1.686968341,1074
2022-05-05,Мышесельский,Сметанинковы,1.686968341,767
2022-05-05,Петрокотский,Колбасовы,1.686968341,640
2022-05-05,Петрокотский,Молочковы,1.686968341,885
2022-05-05,Петрокотский,Мятновы,1.686968341,928
2022-05-05,Петрокотский,Сметанинковы,1.686968341,760
2022-05-05,Приморский,Колбасовы,1.686968341,958
2022-05-05,Приморский,Молочковы,1.686968341,839
2022-05-05,Приморский,Мятновы,1.686968341,732
2022-05-05,Приморский,Сметанинковы,1.686968341,718
2022-05-05,Невский,Колбасовы,1.686968341,888
2022-05-05,Невский,Молочковы,1.686968341,802
2022-05-05,Невский,Мятновы,1.686968341,853
2022-05-05,Невский,Сметанинковы,1.686968341,780
2022-05-04,Мышеостровский,Колбасовы,81.47586303,715
2022-05-04,Мышеостровский,Молочковы,82.71889188,854
2022-05-04,Мышеостровский,Мятновы,78.42202767,908
2022-05-04,Мышеостровский,Сметанинковы,75.00497292,852
2022-05-04,Краснокотейский,Колбасовы,78.62165487,747
2022-05-04,Краснокотейский,Молочковы,82.86146019,937
2022-05-04,Краснокотейский,Мятновы,75.89257565,857
2022-05-04,Краснокотейский,Сметанинковы,73.99880783,528
2022-05-04,Мышесельский,Колбасовы,77.03059944,838
2022-05-04,Мышесельский,Молочковы,73.39798943,650
2022-05-04,Мышесельский,Мятновы,78.02338769,808
2022-05-04,Мышесельский,Сметанинковы,77.83816654,886
2022-05-04,Петрокотский,Колбасовы,77.04955837,899
2022-05-04,Петрокотский,Молочковы,76.85252046,1009
2022-05-04,Петрокотский,Мятновы,80.61826916,975
2022-05-04,Петрокотский,Сметанинковы,75.17970887,699
2022-05-04,Приморский,Колбасовы,80.08769017,1019
2022-05-04,Приморский,Молочковы,76.12027336,672
2022-05-04,Приморский,Мятновы,78.8954591,733
2022-05-04,Приморский,Сметанинковы,82.70109066,933
2022-05-04,Невский,Колбасовы,74.83870428,588
2022-05-04,Невский,Молочковы,75.90495507,740
2022-05-04,Невский,Мятновы,81.88151487,644
2022-05-04,Невский,Сметанинковы,77.87868056,876
2022-05-03,Мышеостровский,Колбасовы,70.37440482,790
2022-05-03,Мышеостровский,Молочковы,75.63444687,700
2022-05-03,Мышеостровский,Мятновы,72.36674722,702
2022-05-03,Мышеостровский,Сметанинковы,69.84774215,819
2022-05-03,Краснокотейский,Колбасовы,70.61619159,934
2022-05-03,Краснокотейский,Молочковы,69.268251,668
2022-05-03,Краснокотейский,Мятновы,72.06324997,809
2022-05-03,Краснокотейский,Сметанинковы,74.39966808,783
2022-05-03,Мышесельский,Колбасовы,69.33817573,666
2022-05-03,Мышесельский,Молочковы,69.5538407,571
2022-05-03,Мышесельский,Мятновы,69.4718373,595
2022-05-03,Мышесельский,Сметанинковы,75.67139048,446
2022-05-03,Петрокотский,Колбасовы,70.82807828,591
2022-05-03,Петрокотский,Молочковы,75.04809182,880
2022-05-03,Петрокотский,Мятновы,71.43980164,754
2022-05-03,Петрокотский,Сметанинковы,74.3714449,663
2022-05-03,Приморский,Колбасовы,76.39677207,783
2022-05-03,Приморский,Молочковы,66.99971967,781
2022-05-03,Приморский,Мятновы,66.80098851,723
2022-05-03,Приморский,Сметанинковы,66.50488048,644
2022-05-03,Невский,Колбасовы,71.80606715,645
2022-05-03,Невский,Молочковы,68.24280538,639
2022-05-03,Невский,Мятновы,67.1483078,542
2022-05-03,Невский,Сметанинковы,73.3564051,731
2022-05-02,Мышеостровский,Колбасовы,75.69569414,898
2022-05-02,Мышеостровский,Молочковы,72.36510795,749
2022-05-02,Мышеостровский,Мятновы,74.75176611,1011
2022-05-02,Мышеостровский,Сметанинковы,76.73483492,1052
2022-05-02,Краснокотейский,Колбасовы,70.04549139,799
2022-05-02,Краснокотейский,Молочковы,73.46190857,967
2022-05-02,Краснокотейский,Мятновы,71.03888369,730
2022-05-02,Краснокотейский,Сметанинковы,75.50976726,756
2022-05-02,Мышесельский,Колбасовы,75.61856027,925
2022-05-02,Мышесельский,Молочковы,76.67278652,538
2022-05-02,Мышесельский,Мятновы,75.07171115,646
2022-05-02,Мышесельский,Сметанинковы,77.86132163,780
2022-05-02,Петрокотский,Колбасовы,73.66052611,763
2022-05-02,Петрокотский,Молочковы,76.17587192,720
2022-05-02,Петрокотский,Мятновы,78.52312626,984
2022-05-02,Петрокотский,Сметанинковы,77.29917419,781
2022-05-02,Приморский,Колбасовы,74.47651931,683
2022-05-02,Приморский,Молочковы,70.26197725,663
2022-05-02,Приморский,Мятновы,72.55413326,542
2022-05-02,Приморский,Сметанинковы,72.0168062,777
2022-05-02,Невский,Колбасовы,75.19006061,915
2022-05-02,Невский,Молочковы,77.80534911,730
2022-05-02,Невский,Мятновы,71.60669054,550
2022-05-02,Невский,Сметанинковы,71.94594853,569
2022-05-01,Мышеостровский,Колбасовы,81.73497066,321
2022-05-01,Мышеостровский,Молочковы,81.99916468,855
2022-05-01,Мышеостровский,Мятновы,76.3131305,1078
2022-05-01,Мышеостровский,Сметанинковы,81.50312622,590
2022-05-01,Краснокотейский,Колбасовы,75.3939519,835
2022-05-01,Краснокотейский,Молочковы,73.36797846,635
2022-05-01,Краснокотейский,Мятновы,81.88141912,700
2022-05-01,Краснокотейский,Сметанинковы,77.74899091,871
2022-05-01,Мышесельский,Колбасовы,80.05328576,777
